,duration,pdays,emp.var.rate,euribor3m,nr.employed
595,426.0,999.0,1.4,4.967,5228.1
596,39.0,999.0,1.4,4.964,5228.1
597,62.0,999.0,1.1,4.857,5191.0
598,78.0,999.0,1.4,4.964,5228.1
599,487.0,999.0,1.4,4.963,5228.1
600,82.0,999.0,-1.8,1.244,5099.1
601,838.0,999.0,1.4,4.961,5228.1
602,117.0,999.0,1.4,4.961,5228.1
603,221.0,999.0,1.4,4.962,5228.1
604,158.0,999.0,-1.8,1.291,5099.1
605,53.0,999.0,1.4,4.962,5228.1
606,130.0,999.0,1.4,4.961,5228.1
607,18.0,999.0,1.1,4.86,5191.0
608,230.0,999.0,1.1,4.857,5191.0
609,65.0,999.0,-1.8,1.266,5099.1
610,148.0,999.0,1.4,4.864,5228.1
611,95.0,999.0,1.4,4.962,5228.1
612,209.0,999.0,1.4,4.96,5228.1
613,109.0,999.0,-1.8,1.281,5099.1
614,1002.0,999.0,1.4,4.96,5228.1
615,54.0,999.0,1.4,4.962,5228.1
616,430.0,999.0,1.4,4.97,5228.1
617,134.0,999.0,-1.8,1.25,5099.1
618,680.0,999.0,-1.8,1.259,5099.1
619,217.0,999.0,1.4,4.961,5228.1
620,201.0,999.0,1.4,4.957,5228.1
621,177.0,999.0,1.4,4.963,5228.1
622,497.0,999.0,1.4,4.963,5228.1
623,383.0,999.0,-1.8,1.479,5099.1
624,207.0,999.0,-2.9,1.26,5076.2
625,2420.0,999.0,-0.1,4.076,5195.8
626,139.0,999.0,-1.8,1.344,5099.1
627,254.0,999.0,-1.8,1.313,5099.1
628,466.0,999.0,-0.1,4.12,5195.8
629,222.0,999.0,1.4,4.864,5228.1
630,228.0,999.0,-1.8,1.281,5099.1
631,1021.0,999.0,1.4,4.96,5228.1
632,469.0,999.0,1.1,4.859,5191.0
633,75.0,999.0,1.4,4.961,5228.1
634,352.0,999.0,1.4,4.963,5228.1
635,125.0,999.0,1.4,4.968,5228.1
636,789.0,999.0,1.1,4.855,5191.0
637,122.0,999.0,1.4,4.961,5228.1
638,159.0,999.0,1.4,4.864,5228.1
639,232.0,999.0,1.1,4.855,5191.0
640,109.0,999.0,1.1,4.86,5191.0
641,744.0,999.0,1.1,4.857,5191.0
642,242.0,999.0,1.4,4.961,5228.1
643,59.0,999.0,-2.9,1.059,5076.2
644,272.0,999.0,1.4,4.963,5228.1
645,83.0,999.0,1.4,4.968,5228.1
646,196.0,999.0,1.4,4.968,5228.1
647,174.0,999.0,1.4,4.966,5228.1
648,273.0,999.0,-1.8,1.405,5099.1
649,506.0,999.0,-1.8,1.405,5099.1
650,48.0,999.0,-1.1,0.959,4963.6
651,857.0,999.0,1.4,4.968,5228.1
652,125.0,999.0,1.4,4.96,5228.1
653,262.0,999.0,-2.9,1.262,5076.2
654,61.0,999.0,-2.9,1.262,5076.2
655,564.0,999.0,-3.4,0.715,5017.5
656,150.0,999.0,1.4,4.968,5228.1
657,60.0,999.0,1.4,4.962,5228.1
658,184.0,999.0,-1.8,1.334,5099.1
659,270.0,12.0,-1.7,0.723,4991.6
660,172.0,999.0,1.4,4.962,5228.1
661,131.0,999.0,1.1,4.858,5191.0
662,134.0,999.0,1.1,4.855,5191.0
663,39.0,999.0,-1.8,1.25,5099.1
664,609.0,999.0,-1.8,1.327,5099.1
665,304.0,999.0,1.4,4.962,5228.1
666,297.0,999.0,-1.8,1.27,5099.1
667,283.0,999.0,1.4,4.864,5228.1
668,108.0,999.0,1.4,4.966,5228.1
669,53.0,999.0,1.1,4.858,5191.0
670,74.0,999.0,-1.8,1.344,5099.1
671,143.0,999.0,1.4,4.959,5228.1
672,635.0,999.0,-0.1,4.12,5195.8
673,64.0,999.0,-2.9,0.927,5076.2
674,146.0,999.0,-0.1,4.191,5195.8
675,49.0,999.0,-0.1,4.191,5195.8
676,282.0,999.0,1.4,4.961,5228.1
677,180.0,999.0,-1.8,1.354,5099.1
678,100.0,999.0,1.4,4.958,5228.1
679,130.0,999.0,1.4,4.963,5228.1
680,636.0,999.0,1.1,4.859,5191.0
681,139.0,999.0,1.4,4.958,5228.1
682,99.0,999.0,1.1,4.855,5191.0
683,440.0,999.0,1.4,4.864,5228.1
684,551.0,999.0,-1.8,1.327,5099.1
685,748.0,999.0,1.4,4.965,5228.1
686,128.0,999.0,1.4,4.963,5228.1
687,554.0,999.0,1.1,4.859,5191.0
688,243.0,999.0,1.4,4.962,5228.1
689,50.0,999.0,-1.8,1.299,5099.1
690,61.0,999.0,1.4,4.962,5228.1
691,706.0,999.0,-1.8,1.291,5099.1
692,8.0,999.0,1.4,4.959,5228.1
693,204.0,999.0,1.4,4.962,5228.1
694,168.0,999.0,1.4,4.957,5228.1
695,634.0,999.0,-1.7,0.886,4991.6
696,247.0,999.0,1.4,4.965,5228.1
697,207.0,999.0,1.1,4.858,5191.0
698,232.0,999.0,1.1,4.856,5191.0
699,523.0,999.0,-0.1,4.076,5195.8
700,140.0,999.0,1.1,4.857,5191.0
701,147.0,999.0,1.4,4.966,5228.1
702,186.0,999.0,-0.1,4.021,5195.8
703,142.0,999.0,1.4,4.961,5228.1
704,228.0,999.0,1.1,4.86,5191.0
705,265.0,999.0,-1.8,0.652,5008.7
706,126.0,999.0,-1.7,0.899,4991.6
707,99.0,999.0,-1.8,1.266,5099.1
708,106.0,999.0,-1.7,0.861,4991.6
709,298.0,999.0,-3.4,0.719,5017.5
710,837.0,999.0,1.4,4.968,5228.1
711,256.0,999.0,-0.1,4.076,5195.8
712,192.0,999.0,-1.8,1.291,5099.1
713,263.0,999.0,1.4,4.968,5228.1
714,37.0,999.0,-0.1,4.021,5195.8
715,66.0,999.0,1.4,4.961,5228.1
716,51.0,999.0,-0.1,4.076,5195.8
717,254.0,999.0,1.1,4.859,5191.0
718,144.0,999.0,1.4,4.961,5228.1
719,918.0,999.0,1.1,4.86,5191.0
720,301.0,999.0,-1.8,1.25,5099.1
721,223.0,999.0,-1.1,1.043,4963.6
722,159.0,999.0,1.4,4.865,5228.1
723,695.0,999.0,1.4,4.962,5228.1
724,794.0,999.0,1.4,4.963,5228.1
725,516.0,999.0,1.4,4.957,5228.1
726,398.0,999.0,-1.8,1.344,5099.1
727,90.0,999.0,1.4,4.963,5228.1
728,101.0,999.0,1.1,4.857,5191.0
729,144.0,999.0,1.4,4.963,5228.1
730,130.0,999.0,-0.1,4.153,5195.8
731,125.0,999.0,-1.8,0.643,5008.7
732,7.0,999.0,1.4,4.959,5228.1
733,109.0,999.0,1.1,4.86,5191.0
734,277.0,999.0,-1.8,1.266,5099.1
735,139.0,999.0,-1.8,1.405,5099.1
736,138.0,999.0,-1.8,1.334,5099.1
737,335.0,999.0,1.1,4.859,5191.0
738,149.0,999.0,1.4,4.96,5228.1
739,148.0,999.0,-1.8,1.25,5099.1
740,83.0,999.0,-1.8,1.629,5099.1
741,137.0,999.0,1.4,4.961,5228.1
742,372.0,999.0,1.4,4.866,5228.1
743,236.0,3.0,-1.8,0.635,5008.7
744,40.0,999.0,-0.1,4.12,5195.8
745,690.0,999.0,1.4,4.866,5228.1
746,304.0,999.0,-1.8,1.299,5099.1
747,369.0,999.0,1.4,4.96,5228.1
748,223.0,999.0,-1.8,1.27,5099.1
749,307.0,999.0,1.1,4.857,5191.0
750,385.0,999.0,1.1,4.86,5191.0
751,152.0,999.0,-1.8,1.334,5099.1
752,213.0,999.0,1.4,4.961,5228.1
753,154.0,999.0,-1.8,1.281,5099.1
754,283.0,999.0,-3.4,0.716,5017.5
755,487.0,999.0,1.4,4.866,5228.1
756,90.0,999.0,1.4,4.968,5228.1
757,65.0,999.0,-1.8,1.281,5099.1
758,100.0,999.0,1.1,4.856,5191.0
759,348.0,999.0,-0.1,4.153,5195.8
760,343.0,999.0,1.1,4.856,5191.0
761,207.0,999.0,-3.4,0.813,5017.5
762,375.0,999.0,-1.7,0.827,4991.6
763,337.0,5.0,-1.8,1.365,5099.1
764,40.0,999.0,-1.8,1.405,5099.1
765,1307.0,999.0,-0.1,4.12,5195.8
766,97.0,999.0,1.4,4.962,5228.1
767,293.0,999.0,1.1,4.858,5191.0
768,97.0,999.0,-1.8,1.291,5099.1
769,184.0,999.0,-1.8,1.299,5099.1
770,109.0,999.0,1.4,4.958,5228.1
771,22.0,999.0,-0.1,4.076,5195.8
772,54.0,999.0,1.1,4.864,5191.0
773,180.0,999.0,-2.9,1.26,5076.2
774,63.0,999.0,-3.4,0.744,5017.5
775,921.0,999.0,-1.8,1.266,5099.1
776,163.0,999.0,1.4,4.963,5228.1
777,202.0,999.0,1.1,4.856,5191.0
778,346.0,999.0,1.1,4.857,5191.0
779,274.0,999.0,1.4,4.967,5228.1
780,201.0,999.0,-0.1,4.153,5195.8
781,69.0,999.0,-1.8,1.405,5099.1
782,144.0,999.0,1.4,4.963,5228.1
783,74.0,999.0,1.4,4.963,5228.1
784,227.0,999.0,1.4,4.964,5228.1
785,1092.0,999.0,1.4,4.966,5228.1
786,279.0,999.0,1.4,4.961,5228.1
787,283.0,999.0,1.4,4.961,5228.1
788,606.0,999.0,1.4,4.959,5228.1
789,104.0,999.0,-1.8,1.483,5099.1
790,325.0,999.0,-1.8,1.614,5099.1
791,53.0,999.0,-0.1,4.153,5195.8
792,40.0,999.0,1.4,4.968,5228.1
793,139.0,999.0,1.4,4.963,5228.1
794,117.0,999.0,-1.8,1.281,5099.1
795,81.0,999.0,1.1,4.856,5191.0
796,62.0,999.0,-0.1,4.076,5195.8
797,54.0,999.0,1.4,4.958,5228.1
798,93.0,999.0,1.4,4.959,5228.1
799,400.0,999.0,-0.1,4.153,5195.8
800,16.0,999.0,1.4,4.962,5228.1
801,483.0,999.0,1.4,4.957,5228.1
802,637.0,999.0,-1.8,1.244,5099.1
803,722.0,999.0,1.4,4.961,5228.1
804,198.0,999.0,1.1,4.857,5191.0
805,240.0,999.0,1.1,4.857,5191.0
806,278.0,999.0,-1.8,1.365,5099.1
807,158.0,4.0,-2.9,0.884,5076.2
808,198.0,999.0,1.4,4.965,5228.1
809,305.0,999.0,1.1,4.855,5191.0
810,105.0,999.0,-2.9,0.869,5076.2
811,237.0,999.0,-1.8,1.405,5099.1
812,245.0,999.0,1.4,4.864,5228.1
813,90.0,999.0,1.4,4.968,5228.1
814,79.0,999.0,1.4,4.957,5228.1
815,413.0,3.0,-1.1,1.049,4963.6
816,105.0,999.0,1.4,4.963,5228.1
817,201.0,999.0,-1.8,1.445,5099.1
818,371.0,999.0,1.1,4.864,5191.0
819,151.0,999.0,-0.1,4.076,5195.8
820,88.0,999.0,-1.8,1.453,5099.1
821,81.0,999.0,1.4,4.962,5228.1
822,240.0,999.0,-1.8,1.479,5099.1
823,309.0,999.0,-1.8,1.244,5099.1
824,418.0,999.0,1.1,4.856,5191.0
825,719.0,999.0,1.1,4.86,5191.0
826,274.0,999.0,-0.1,4.076,5195.8
827,177.0,999.0,1.1,4.857,5191.0
828,156.0,999.0,1.1,4.855,5191.0
829,45.0,999.0,1.4,4.963,5228.1
830,133.0,999.0,1.4,4.963,5228.1
831,101.0,999.0,-1.7,0.793,4991.6
832,453.0,999.0,-1.8,1.244,5099.1
833,106.0,999.0,-1.8,1.405,5099.1
834,118.0,999.0,1.1,4.857,5191.0
835,358.0,999.0,-1.8,1.344,5099.1
836,78.0,999.0,-2.9,0.851,5076.2
837,402.0,999.0,1.4,4.962,5228.1
838,189.0,999.0,-1.8,1.25,5099.1
839,57.0,999.0,1.4,4.96,5228.1
840,223.0,999.0,1.4,4.957,5228.1
841,335.0,999.0,-2.9,1.266,5076.2
842,393.0,999.0,1.4,4.968,5228.1
843,94.0,999.0,-1.8,1.266,5099.1
844,38.0,999.0,1.4,4.968,5228.1
845,194.0,999.0,-0.1,4.12,5195.8
846,9.0,999.0,-1.8,1.313,5099.1
847,239.0,999.0,-1.8,1.25,5099.1
848,263.0,999.0,1.1,4.856,5191.0
849,88.0,999.0,1.4,4.865,5228.1
850,60.0,999.0,1.4,4.866,5228.1
851,327.0,999.0,1.4,4.962,5228.1
852,113.0,999.0,-1.8,1.266,5099.1
853,51.0,999.0,1.1,4.857,5191.0
854,81.0,999.0,1.4,4.961,5228.1
855,77.0,999.0,-0.1,4.021,5195.8
856,192.0,999.0,-3.4,0.766,5017.5
857,100.0,999.0,1.4,4.963,5228.1
858,282.0,999.0,1.1,4.857,5191.0
859,56.0,999.0,-1.8,1.65,5099.1
860,15.0,999.0,-1.8,1.281,5099.1
861,119.0,999.0,1.4,4.963,5228.1
862,315.0,999.0,1.4,4.958,5228.1
863,462.0,4.0,-1.7,0.896,4991.6
864,162.0,999.0,-1.8,1.344,5099.1
865,388.0,999.0,-1.8,1.344,5099.1
866,42.0,999.0,-1.8,1.25,5099.1
867,83.0,999.0,-1.8,1.244,5099.1
868,490.0,999.0,-1.8,1.435,5099.1
869,191.0,999.0,1.1,4.857,5191.0
870,161.0,999.0,1.1,4.857,5191.0
871,75.0,999.0,1.1,4.857,5191.0
872,79.0,999.0,1.4,4.967,5228.1
873,1058.0,999.0,-0.1,4.076,5195.8
874,146.0,999.0,1.4,4.962,5228.1
875,102.0,999.0,1.4,4.962,5228.1
876,140.0,999.0,-1.8,1.415,5099.1
877,522.0,6.0,-1.7,0.737,4991.6
878,485.0,999.0,1.4,4.959,5228.1
879,103.0,999.0,1.1,4.856,5191.0
880,60.0,999.0,1.1,4.856,5191.0
881,191.0,999.0,1.1,4.86,5191.0
882,577.0,999.0,-1.8,1.313,5099.1
883,173.0,999.0,1.4,4.962,5228.1
884,176.0,999.0,1.4,4.967,5228.1
885,159.0,999.0,1.1,4.859,5191.0
886,104.0,999.0,-1.8,1.313,5099.1
887,569.0,999.0,-2.9,1.252,5076.2
888,49.0,999.0,1.1,4.86,5191.0
889,52.0,999.0,-0.1,4.12,5195.8
890,464.0,999.0,-0.1,4.153,5195.8
891,50.0,999.0,-2.9,0.838,5076.2
892,358.0,999.0,-3.4,0.72,5017.5
893,117.0,999.0,1.4,4.966,5228.1
894,76.0,999.0,-3.4,0.74,5017.5
895,141.0,999.0,-1.8,1.405,5099.1
896,364.0,999.0,1.1,4.859,5191.0
897,145.0,999.0,1.4,4.961,5228.1
898,11.0,999.0,1.4,4.959,5228.1
899,103.0,999.0,1.4,4.962,5228.1
900,238.0,999.0,1.4,4.864,5228.1
901,135.0,999.0,-1.8,1.27,5099.1
902,117.0,999.0,1.4,4.963,5228.1
903,72.0,999.0,1.4,4.96,5228.1
904,207.0,6.0,-2.9,0.861,5076.2
905,626.0,999.0,1.4,4.962,5228.1
906,357.0,999.0,1.4,4.962,5228.1
907,107.0,999.0,1.4,4.964,5228.1
908,223.0,999.0,-1.8,1.291,5099.1
909,95.0,999.0,-0.1,4.153,5195.8
910,164.0,999.0,1.4,4.865,5228.1
911,138.0,999.0,1.4,4.966,5228.1
912,210.0,999.0,-1.8,1.291,5099.1
913,129.0,999.0,1.1,4.857,5191.0
914,35.0,999.0,1.4,4.963,5228.1
915,507.0,999.0,1.4,4.962,5228.1
916,337.0,999.0,1.4,4.97,5228.1
917,190.0,999.0,-1.8,1.405,5099.1
918,234.0,999.0,1.1,4.858,5191.0
919,66.0,999.0,-1.8,1.299,5099.1
920,80.0,999.0,1.4,4.968,5228.1
921,212.0,999.0,1.1,4.857,5191.0
922,48.0,999.0,-0.1,4.021,5195.8
923,390.0,999.0,1.4,4.961,5228.1
924,453.0,6.0,-1.1,1.025,4963.6
925,196.0,999.0,1.4,4.964,5228.1
926,368.0,999.0,1.4,4.961,5228.1
927,90.0,999.0,1.1,4.859,5191.0
928,191.0,999.0,1.1,4.855,5191.0
929,134.0,999.0,1.4,4.963,5228.1
930,136.0,999.0,-1.8,1.266,5099.1
931,179.0,999.0,-1.1,0.881,4963.6
932,155.0,999.0,-1.8,1.334,5099.1
933,247.0,999.0,1.4,4.961,5228.1
934,61.0,999.0,1.4,4.963,5228.1
935,86.0,999.0,1.4,4.955,5228.1
936,78.0,999.0,1.4,4.967,5228.1
937,184.0,999.0,1.1,4.859,5191.0
938,460.0,999.0,-1.8,0.699,5008.7
939,112.0,999.0,1.4,4.961,5228.1
940,236.0,999.0,-1.8,1.344,5099.1
941,113.0,999.0,1.4,4.963,5228.1
942,218.0,999.0,1.1,4.857,5191.0
943,121.0,999.0,-1.8,1.405,5099.1
944,224.0,999.0,-0.1,4.076,5195.8
945,479.0,999.0,1.4,4.961,5228.1
946,87.0,999.0,-1.8,1.354,5099.1
947,193.0,999.0,1.4,4.866,5228.1
948,109.0,999.0,1.1,4.856,5191.0
949,261.0,6.0,-1.7,0.904,4991.6
950,185.0,999.0,1.1,4.857,5191.0
951,179.0,999.0,-1.8,0.638,5008.7
952,100.0,999.0,1.4,4.96,5228.1
953,212.0,999.0,-2.9,0.859,5076.2
954,380.0,999.0,1.1,4.855,5191.0
955,61.0,999.0,1.4,4.965,5228.1
956,139.0,999.0,-0.1,4.076,5195.8
957,823.0,999.0,1.4,4.962,5228.1
958,157.0,999.0,1.4,4.97,5228.1
959,160.0,999.0,1.1,4.86,5191.0
960,122.0,999.0,1.1,4.855,5191.0
961,217.0,999.0,-1.8,1.313,5099.1
962,135.0,999.0,1.4,4.964,5228.1
963,111.0,999.0,1.4,4.959,5228.1
964,101.0,999.0,-3.4,0.803,5017.5
965,297.0,999.0,-1.1,1.032,4963.6
966,222.0,999.0,1.4,4.961,5228.1
967,36.0,999.0,-1.7,0.888,4991.6
968,741.0,999.0,-1.1,1.04,4963.6
969,376.0,999.0,1.4,4.963,5228.1
970,198.0,999.0,1.1,4.858,5191.0
971,118.0,999.0,1.4,4.963,5228.1
972,168.0,999.0,1.4,4.958,5228.1
973,243.0,999.0,-1.8,1.365,5099.1
974,366.0,999.0,-1.7,0.885,4991.6
975,290.0,999.0,1.1,4.857,5191.0
976,91.0,999.0,1.4,4.963,5228.1
977,101.0,999.0,1.1,4.859,5191.0
978,157.0,999.0,-3.4,0.722,5017.5
979,94.0,999.0,-0.1,4.076,5195.8
980,102.0,999.0,1.4,4.958,5228.1
981,95.0,999.0,-3.4,0.739,5017.5
982,276.0,999.0,1.1,4.856,5191.0
983,136.0,999.0,-1.8,1.25,5099.1
984,190.0,999.0,1.4,4.961,5228.1
985,113.0,999.0,-1.8,1.334,5099.1
986,193.0,999.0,-0.1,4.12,5195.8
987,146.0,999.0,-1.8,1.299,5099.1
988,87.0,999.0,1.4,4.968,5228.1
989,68.0,999.0,1.4,4.968,5228.1
990,156.0,999.0,1.4,4.962,5228.1
991,113.0,999.0,1.4,4.963,5228.1
992,170.0,999.0,-1.8,1.405,5099.1
993,140.0,999.0,-0.1,4.021,5195.8
994,161.0,999.0,1.1,4.858,5191.0
995,138.0,999.0,1.4,4.964,5228.1
996,811.0,999.0,1.1,4.858,5191.0
997,131.0,999.0,-0.1,4.912,5195.8
998,1597.0,999.0,1.1,4.857,5191.0
999,151.0,999.0,1.1,4.856,5191.0
1000,35.0,999.0,-1.7,0.707,4991.6
1001,45.0,999.0,1.4,4.965,5228.1
1002,226.0,999.0,1.4,4.967,5228.1
1003,310.0,999.0,-0.1,4.191,5195.8
1004,170.0,999.0,-1.8,1.479,5099.1
1005,145.0,999.0,1.4,4.964,5228.1
1006,208.0,999.0,-0.1,4.12,5195.8
1007,66.0,999.0,-1.8,1.479,5099.1
1008,157.0,999.0,1.4,4.96,5228.1
1009,79.0,999.0,1.4,4.963,5228.1
1010,543.0,999.0,1.4,4.968,5228.1
1011,154.0,999.0,-0.1,4.153,5195.8
1012,65.0,999.0,-1.8,1.281,5099.1
1013,164.0,999.0,1.4,4.961,5228.1
1014,213.0,999.0,1.4,4.968,5228.1
1015,350.0,3.0,-3.4,0.714,5017.5
1016,109.0,999.0,1.1,4.86,5191.0
1017,8.0,999.0,-1.8,1.25,5099.1
1018,66.0,999.0,1.1,4.856,5191.0
1019,454.0,999.0,1.1,4.857,5191.0
1020,293.0,999.0,1.4,4.962,5228.1
1021,125.0,999.0,1.4,4.964,5228.1
1022,67.0,999.0,-3.0,0.717,5023.5
1023,325.0,999.0,-1.8,1.614,5099.1
1024,113.0,999.0,1.1,4.856,5191.0
1025,254.0,999.0,1.4,4.967,5228.1
1026,195.0,999.0,1.4,4.963,5228.1
1027,368.0,999.0,1.1,4.857,5191.0
1028,79.0,999.0,1.4,4.962,5228.1
1029,221.0,999.0,-1.8,1.244,5099.1
1030,249.0,3.0,-1.1,0.879,4963.6
1031,266.0,999.0,1.4,4.962,5228.1
1032,191.0,999.0,-0.1,4.076,5195.8
1033,114.0,999.0,1.4,4.962,5228.1
1034,284.0,999.0,-0.1,4.12,5195.8
1035,27.0,999.0,1.4,4.964,5228.1
1036,409.0,999.0,1.4,4.865,5228.1
1037,133.0,999.0,1.4,4.965,5228.1
1038,202.0,999.0,1.1,4.856,5191.0
1039,599.0,999.0,-0.1,4.12,5195.8
1040,185.0,999.0,-1.8,1.291,5099.1
1041,415.0,999.0,-1.8,1.56,5099.1
1042,147.0,999.0,-1.1,0.879,4963.6
1043,70.0,999.0,1.4,4.957,5228.1
1044,130.0,999.0,-0.1,4.12,5195.8
1045,198.0,999.0,-1.8,1.405,5099.1
1046,238.0,999.0,-1.1,1.046,4963.6
1047,320.0,999.0,1.4,4.96,5228.1
1048,133.0,999.0,1.4,4.866,5228.1
1049,429.0,999.0,-1.8,1.291,5099.1
1050,380.0,999.0,-1.8,1.365,5099.1
1051,535.0,999.0,1.4,4.96,5228.1
1052,98.0,999.0,-2.9,1.281,5076.2
1053,121.0,999.0,-1.8,1.266,5099.1
1054,283.0,999.0,1.1,4.857,5191.0
1055,11.0,999.0,-1.8,1.25,5099.1
1056,65.0,999.0,-0.1,4.153,5195.8
1057,353.0,999.0,1.4,4.966,5228.1
1058,299.0,999.0,1.4,4.963,5228.1
1059,189.0,999.0,-1.8,0.646,5008.7
1060,52.0,999.0,-0.1,4.153,5195.8
1061,180.0,999.0,1.4,4.959,5228.1
1062,340.0,999.0,1.1,4.86,5191.0
1063,104.0,999.0,1.4,4.866,5228.1
1064,36.0,999.0,-0.1,4.021,5195.8
1065,778.0,999.0,1.4,4.961,5228.1
1066,93.0,999.0,1.4,4.963,5228.1
1067,374.0,999.0,1.1,4.86,5191.0
1068,637.0,999.0,-1.8,1.405,5099.1
1069,269.0,3.0,-2.9,1.215,5076.2
1070,247.0,999.0,-2.9,1.268,5076.2
1071,353.0,999.0,1.1,4.858,5191.0
1072,212.0,999.0,1.4,4.959,5228.1
1073,274.0,999.0,1.1,4.856,5191.0
1074,295.0,999.0,-0.1,4.12,5195.8
1075,65.0,999.0,1.4,4.866,5228.1
1076,242.0,999.0,1.4,4.963,5228.1
1077,153.0,999.0,1.4,4.966,5228.1
1078,80.0,999.0,-1.8,1.266,5099.1
1079,224.0,999.0,1.1,4.857,5191.0
1080,120.0,999.0,1.4,4.963,5228.1
1081,36.0,999.0,1.4,4.968,5228.1
1082,166.0,999.0,1.1,4.857,5191.0
1083,99.0,999.0,-1.8,1.281,5099.1
1084,176.0,999.0,-1.8,1.327,5099.1
1085,142.0,999.0,1.4,4.962,5228.1
1086,491.0,999.0,1.4,4.962,5228.1
1087,192.0,999.0,1.1,4.858,5191.0
1088,326.0,999.0,-0.1,4.191,5195.8
1089,540.0,999.0,-0.1,4.86,5195.8
1090,153.0,999.0,1.4,4.967,5228.1
1091,56.0,999.0,1.1,4.857,5191.0
1092,219.0,999.0,-1.8,1.405,5099.1
1093,744.0,999.0,-0.1,4.021,5195.8
1094,825.0,999.0,1.4,4.961,5228.1
1095,297.0,999.0,-1.8,1.334,5099.1
1096,176.0,999.0,1.4,4.965,5228.1
1097,178.0,999.0,1.4,4.961,5228.1
1098,58.0,999.0,-0.1,4.191,5195.8
1099,143.0,999.0,-1.8,1.244,5099.1
1100,91.0,999.0,1.1,4.856,5191.0
1101,311.0,999.0,1.1,4.857,5191.0
1102,125.0,999.0,-1.8,1.291,5099.1
1103,142.0,999.0,1.4,4.961,5228.1
1104,340.0,999.0,1.1,4.857,5191.0
1105,426.0,999.0,-0.1,4.12,5195.8
1106,158.0,6.0,-1.8,1.405,5099.1
1107,252.0,999.0,-1.8,1.266,5099.1
1108,152.0,999.0,-1.8,1.266,5099.1
1109,9.0,999.0,-1.8,1.244,5099.1
1110,123.0,999.0,1.4,4.962,5228.1
1111,102.0,999.0,1.4,4.947,5228.1
1112,49.0,999.0,1.4,4.962,5228.1
1113,446.0,999.0,1.1,4.857,5191.0
1114,231.0,999.0,1.4,4.963,5228.1
1115,89.0,999.0,-1.8,1.405,5099.1
1116,178.0,999.0,1.4,4.963,5228.1
1117,1345.0,999.0,1.4,4.961,5228.1
1118,3366.0,999.0,1.1,4.856,5191.0
1119,568.0,999.0,1.4,4.962,5228.1
1120,240.0,999.0,1.1,4.857,5191.0
1121,319.0,999.0,1.4,4.962,5228.1
1122,249.0,999.0,1.4,4.864,5228.1
1123,179.0,999.0,1.1,4.859,5191.0
1124,295.0,999.0,1.1,4.858,5191.0
1125,43.0,999.0,1.4,4.958,5228.1
1126,103.0,999.0,1.4,4.965,5228.1
1127,147.0,999.0,-2.9,0.879,5076.2
1128,294.0,999.0,1.1,4.86,5191.0
1129,567.0,999.0,1.1,4.864,5191.0
1130,131.0,999.0,1.4,4.962,5228.1
1131,282.0,999.0,1.4,4.958,5228.1
1132,106.0,999.0,1.4,4.968,5228.1
1133,434.0,999.0,1.4,4.968,5228.1
1134,284.0,999.0,1.1,4.856,5191.0
1135,199.0,999.0,-1.8,1.259,5099.1
1136,462.0,999.0,-3.4,0.752,5017.5
1137,267.0,999.0,1.1,4.857,5191.0
1138,108.0,999.0,-0.1,4.021,5195.8
1139,22.0,999.0,-1.8,1.291,5099.1
1140,304.0,999.0,1.4,4.958,5228.1
1141,242.0,999.0,-0.1,4.153,5195.8
1142,69.0,999.0,1.4,4.961,5228.1
1143,53.0,999.0,-1.8,1.281,5099.1
1144,57.0,999.0,-0.1,4.12,5195.8
1145,109.0,999.0,1.4,4.968,5228.1
1146,84.0,999.0,1.1,4.864,5191.0
1147,127.0,999.0,-1.8,1.365,5099.1
1148,149.0,999.0,1.4,4.962,5228.1
1149,323.0,999.0,-1.8,1.344,5099.1
1150,205.0,999.0,-3.4,0.803,5017.5
1151,312.0,999.0,1.4,4.965,5228.1
1152,555.0,999.0,1.4,4.865,5228.1
1153,74.0,999.0,-1.8,1.614,5099.1
1154,250.0,999.0,1.4,4.961,5228.1
1155,170.0,999.0,1.4,4.864,5228.1
1156,305.0,999.0,1.4,4.957,5228.1
1157,389.0,999.0,1.4,4.962,5228.1
1158,170.0,999.0,1.4,4.866,5228.1
1159,352.0,999.0,-1.8,1.41,5099.1
1160,47.0,999.0,1.4,4.968,5228.1
1161,157.0,999.0,1.4,4.965,5228.1
1162,28.0,999.0,-1.8,1.244,5099.1
1163,137.0,999.0,1.4,4.964,5228.1
1164,278.0,999.0,1.4,4.865,5228.1
1165,187.0,999.0,-3.4,0.72,5017.5
1166,198.0,999.0,1.4,4.968,5228.1
1167,96.0,999.0,1.4,4.961,5228.1
1168,307.0,999.0,-1.8,1.405,5099.1
1169,134.0,999.0,1.4,4.963,5228.1
1170,140.0,999.0,-0.1,4.076,5195.8
1171,56.0,999.0,1.1,4.856,5191.0
1172,356.0,2.0,-1.8,0.683,5008.7
1173,543.0,999.0,1.4,4.961,5228.1
1174,250.0,999.0,1.4,4.962,5228.1
1175,446.0,999.0,-1.8,1.281,5099.1
1176,54.0,999.0,1.4,4.963,5228.1
1177,144.0,999.0,1.4,4.964,5228.1
1178,22.0,999.0,1.4,4.961,5228.1
1179,66.0,999.0,1.4,4.965,5228.1
1180,129.0,999.0,1.4,4.96,5228.1
1181,298.0,999.0,1.4,4.958,5228.1
1182,599.0,999.0,1.4,4.961,5228.1
